timestamp,tollID,tagRef,tagHomeID,charge
2022-03-20 21:10,NAO22,NAO5ZJA8DZ,NAO,2.5
2022-03-20 21:53,NAO10,NAOHAFEYUH,NAO,2.5
2022-03-20 22:05,AM06,AMXAJI0Y6,AM,3.6
2022-03-20 22:30,AM04,AMLJH75LX,AM,2.2
2022-03-20 22:48,OO10,OOZSJ49IT,OO,2.5
2022-03-20 22:52,MO11,EGC11ERTJ,EG,2.05
2022-03-20 22:53,NO06,NORCBPLJD,NO,3.25
2022-03-20 22:58,KO09,KOJDP0LVS,KO,2.05
2022-03-20 23:15,AM02,EGVWPVS7H,EG,2.0
2022-03-21 00:00,MO08,MOV86WZS3,MO,3.15
2022-03-21 00:19,NAO39,NAOURTP0LZ,NAO,2.5
2022-03-21 00:19,NO05,EGYTJXEPQ,EG,3.25
2022-03-21 00:43,AM01,OO7PZE9VI,OO,2.0
2022-03-21 01:04,EG10,EGC11ERTJ,EG,0.9
2022-03-21 01:08,GE02,GE5A0L725,GE,14.7
2022-03-21 01:22,NAO32,NAO5UQPGB7,NAO,2.5
2022-03-21 01:41,EG16,EGYTJXEPQ,EG,1.2
2022-03-21 01:43,EG21,EGYTJXEPQ,EG,1.6
2022-03-21 02:13,KO02,NAOURTP0LZ,NAO,3.4
2022-03-21 02:22,AM05,NAONSM43D8,NAO,3.6
2022-03-21 02:43,AM01,EG7UR23GD,EG,2.0
2022-03-21 02:46,GE02,AMNT3W5UZ,AM,14.7
2022-03-21 02:47,OO09,EGVWPVS7H,EG,2.5
2022-03-21 03:06,NAO20,AMH9SDBDW,AM,2.5
2022-03-21 03:09,EG30,EG9CHJ755,EG,1.5
2022-03-21 03:20,OO04,NOXFGCAQV,NO,2.4
2022-03-21 03:28,OO03,EGUT0CVS4,EG,2.4
2022-03-21 03:45,KO09,NAO5ZJA8DZ,NAO,2.05
2022-03-21 03:49,NO09,NAOHL1N13J,NAO,4.2
2022-03-21 04:00,EG14,EGC11ERTJ,EG,1.2
2022-03-21 04:34,KO04,NOE1V2ISQ,NO,2.95
2022-03-21 05:25,OO06,EGYTJXEPQ,EG,3.5
2022-03-21 05:28,OO02,NAO09SKDGI,NAO,2.3
2022-03-21 05:32,OO02,NAO09SKDGI,NAO,2.3
2022-03-21 05:40,NO01,NORCBPLJD,NO,3.85
2022-03-21 05:45,KO03,KOWM31YIH,KO,2.95
2022-03-21 05:47,KO07,NAOP0J43D5,NAO,1.85
2022-03-21 06:00,EG21,NOXFGCAQV,NO,1.6
2022-03-21 06:05,OO05,OOZSJ49IT,OO,3.5
2022-03-21 07:00,KO08,KOWM31YIH,KO,1.85
2022-03-21 07:04,NO01,OOQ0OXFQ8,OO,3.85
2022-03-21 07:07,NAO35,NAO09SKDGI,NAO,2.5
2022-03-21 07:15,NO05,KOWKTAKPU,KO,3.25
2022-03-21 07:35,NAO30,NAOBMYOFQE,NAO,2.5
2022-03-21 07:46,AM06,AMXAJI0Y6,AM,3.6
2022-03-21 07:51,EG28,EGF1T2TAL,EG,1.4
2022-03-21 08:01,GE02,NOXFGCAQV,NO,14.7
2022-03-21 08:03,GE02,KOWKTAKPU,KO,14.7
2022-03-21 08:42,NO10,NAOP0J43D5,NAO,4.2
2022-03-21 08:56,NAO12,AMXAJI0Y6,AM,2.5
2022-03-21 09:16,NAO25,NAO5ZJA8DZ,NAO,2.5
2022-03-21 09:19,KO09,KOWM31YIH,KO,2.05
2022-03-21 09:20,EG18,EGIGQPKI7,EG,2.1
2022-03-21 09:22,NAO39,NAOURTP0LZ,NAO,2.5
2022-03-21 09:31,EG04,OOZSJ49IT,OO,1.2
2022-03-21 09:34,EG38,EG7UR23GD,EG,1.4
2022-03-21 10:11,NO14,NO7PTX63C,NO,4.15
2022-03-21 10:20,NAO19,NAOHAFEYUH,NAO,2.5
2022-03-21 10:22,NAO15,NAO09SKDGI,NAO,2.5
2022-03-21 10:23,EG07,AMH9SDBDW,AM,1.8
2022-03-21 11:21,EG06,KOWKTAKPU,KO,1.7
2022-03-21 11:44,OO05,OO3KKV9RF,OO,3.5
2022-03-21 12:08,AM04,AMNT3W5UZ,AM,2.2
2022-03-21 12:27,NAO22,NAOLY8OZCY,NAO,2.5
2022-03-21 12:52,EG29,EGC11ERTJ,EG,1.5
2022-03-21 13:28,AM06,EG7UR23GD,EG,3.6
2022-03-21 13:45,EG24,EGSEIMVIH,EG,1.4
2022-03-21 13:48,AM01,NOE1V2ISQ,NO,2.0
2022-03-21 14:00,KO02,EGIGQPKI7,EG,3.4
2022-03-21 14:23,MO06,MOV86WZS3,MO,2.6
2022-03-21 14:29,NAO29,OO3KKV9RF,OO,2.5
2022-03-21 14:35,NAO03,NAOURTP0LZ,NAO,2.5
2022-03-21 15:08,NO12,NOQLL8OS9,NO,3.35
2022-03-21 15:10,NAO26,NAO09SKDGI,NAO,2.5
2022-03-21 15:11,NO10,NAOVZ41NAM,NAO,4.2
2022-03-21 15:14,EG24,EGIGQPKI7,EG,1.4
2022-03-21 15:28,MO10,EG7UR23GD,EG,2.7
2022-03-21 15:29,EG28,NAOBMYOFQE,NAO,1.4
2022-03-21 15:34,KO01,NOXFGCAQV,NO,3.4
2022-03-21 15:56,NAO25,NAO5ZJA8DZ,NAO,2.5
2022-03-21 15:59,MO10,MOJCKJLTE,MO,2.7
2022-03-21 16:07,NAO07,NAOP0J43D5,NAO,2.5
2022-03-21 16:19,EG31,OOQ0OXFQ8,OO,1.4
2022-03-21 17:00,NAO37,NAOBMYOFQE,NAO,2.5
2022-03-21 17:24,KO09,KOWM31YIH,KO,2.05
2022-03-21 17:26,MO05,MOV86WZS3,MO,2.6
2022-03-21 17:30,MO03,MOJCKJLTE,MO,2.1
2022-03-21 17:59,EG15,NOXFGCAQV,NO,1.2
2022-03-21 18:23,NO04,NOX6GVWRD,NO,3.25
2022-03-21 20:00,EG10,NORCBPLJD,NO,0.9
2022-03-21 20:06,EG09,EGIGQPKI7,EG,0.9
2022-03-21 20:30,NAO01,NAONSM43D8,NAO,2.5
2022-03-21 20:38,NAO31,NAOURTP0LZ,NAO,2.5
2022-03-21 21:51,EG17,EGIGQPKI7,EG,2.1
2022-03-21 22:20,KO09,KOWM31YIH,KO,2.05
2022-03-21 22:35,OO01,OOZSJ49IT,OO,2.3
2022-03-21 22:50,NO10,NOXFGCAQV,NO,4.2
2022-03-21 23:18,NAO38,NAO09SKDGI,NAO,2.5
2022-03-22 00:26,AM04,EGYTJXEPQ,EG,2.2
2022-03-22 01:01,NO10,OOQ0OXFQ8,OO,4.2
2022-03-22 01:02,AM04,AMH9SDBDW,AM,2.2
2022-03-22 01:04,AM08,AMXAJI0Y6,AM,2.8
2022-03-22 01:26,MO06,MOJCKJLTE,MO,2.6
2022-03-22 01:38,OO03,OOZSJ49IT,OO,2.4
2022-03-22 02:01,EG05,EGC11ERTJ,EG,1.7
2022-03-22 02:11,EG25,EGUT0CVS4,EG,1.8
2022-03-22 02:14,EG22,OO7PZE9VI,OO,1.6
2022-03-22 02:32,EG26,NOE1V2ISQ,NO,1.8
2022-03-22 02:37,NAO26,EGF1T2TAL,EG,2.5
2022-03-22 03:19,NAO41,EGUT0CVS4,EG,2.5
2022-03-22 03:28,KO09,KOJDP0LVS,KO,2.05
2022-03-22 03:36,NAO30,EGUT0CVS4,EG,2.5
2022-03-22 03:51,EG22,NAOBMYOFQE,NAO,1.6
2022-03-22 03:55,AM08,NOE1V2ISQ,NO,2.8
2022-03-22 04:06,NAO37,NAOBMYOFQE,NAO,2.5
2022-03-22 04:19,NO01,NO7PTX63C,NO,3.85
2022-03-22 04:27,NAO41,NAOP0J43D5,NAO,2.5
2022-03-22 04:38,OO07,OO7PZE9VI,OO,1.9
2022-03-22 04:41,NO11,NOE1V2ISQ,NO,3.35
2022-03-22 05:17,EG19,EGIGQPKI7,EG,1.4
2022-03-22 06:27,KO01,KOWKTAKPU,KO,3.4
2022-03-22 06:33,NO02,NOXFGCAQV,NO,3.85
2022-03-22 06:38,OO01,OOZSJ49IT,OO,2.3
2022-03-22 06:55,NAO41,NAO09SKDGI,NAO,2.5
2022-03-22 07:03,EG22,EGRHOCN9J,EG,1.6
2022-03-22 07:16,NO13,NOXFGCAQV,NO,4.15
2022-03-22 08:10,NAO10,EGSEIMVIH,EG,2.5
2022-03-22 08:26,NO01,NOXFGCAQV,NO,3.85
2022-03-22 09:04,AM04,AMV3A3ZMF,AM,2.2
2022-03-22 09:31,OO07,OO7PZE9VI,OO,1.9
2022-03-22 10:08,EG29,EGSEIMVIH,EG,1.5
2022-03-22 10:17,AM07,NAOP0J43D5,NAO,2.8
2022-03-22 10:26,NO01,NOX6GVWRD,NO,3.85
2022-03-22 10:43,NO05,NORCBPLJD,NO,3.25
2022-03-22 10:45,EG31,NOE1V2ISQ,NO,1.4
2022-03-22 11:07,NO01,NOE1V2ISQ,NO,3.85
2022-03-22 11:49,EG11,EG9CHJ755,EG,0.5
2022-03-22 12:40,AM05,AMLJH75LX,AM,3.6
2022-03-22 12:54,EG37,EGRHOCN9J,EG,1.4
2022-03-22 13:04,AM05,AMLJH75LX,AM,3.6
2022-03-22 14:12,OO05,AMHJ7XVG0,AM,3.5
2022-03-22 14:24,NAO26,NAOHAFEYUH,NAO,2.5
2022-03-22 14:57,KO06,EGC11ERTJ,EG,1.9
2022-03-22 14:57,EG13,EGUT0CVS4,EG,1.2
2022-03-22 15:03,NAO20,NAO5UQPGB7,NAO,2.5
2022-03-22 15:08,NO01,EGRHOCN9J,EG,3.85
